datetime,portfolio_value,cash,return
2020-04-01 09:30:00-04:00,118203.94229316711,-6216.852056503296,0.005776409904123536
2020-04-02 09:30:00-04:00,112533.42690086365,-6216.852056503296,-0.04797230348070425
2020-04-03 09:30:00-04:00,119561.71649360657,-6216.852056503296,0.062455128101044144
2020-04-04 09:30:00-04:00,119561.71649360657,-6216.852056503296,0.0
2020-04-06 09:30:00-04:00,119981.39472389221,-6216.852056503296,0.003510138885536085
2020-04-07 09:30:00-04:00,128325.47656822205,-6216.852056503296,0.06954479787080059
2020-04-08 09:30:00-04:00,130596.65479850769,-6216.852056503296,0.017698576237729524
2020-04-09 09:30:00-04:00,132544.43641471863,-6216.852056503296,0.014914483217170371
2020-04-10 09:30:00-04:00,132544.43641471863,-6216.852056503296,0.0
2020-04-13 09:30:00-04:00,139473.98649787903,-6216.852056503296,0.052280957772369296
2020-04-14 09:30:00-04:00,166335.54036140442,-6216.852056503296,0.19259185557110237
2020-04-15 09:30:00-04:00,176958.21649360657,-6216.852056503296,0.06386293698341206
2020-04-16 09:30:00-04:00,170771.74125480652,-6216.852056503296,-0.03496009036135128
2020-04-17 09:30:00-04:00,184433.33415031433,-6216.852056503296,0.07999914268674879
2020-04-18 09:30:00-04:00,184433.33415031433,-6216.852056503296,0.0
2020-04-20 09:30:00-04:00,174662.36044883728,-6216.852056503296,-0.052978349854661544
2020-04-21 09:30:00-04:00,174025.44117164612,-6216.852056503296,-0.003646574313747042
2020-04-22 09:30:00-04:00,167572.34100532532,-6216.852056503296,-0.037081360764693816
2020-04-23 09:30:00-04:00,173403.33988380432,-6216.852056503296,0.03479690528578172
2020-04-24 09:30:00-04:00,169258.44173240662,-6216.852056503296,-0.02390321982365018
2020-04-25 09:30:00-04:00,169258.44173240662,-6216.852056503296,0.0
2020-04-27 09:30:00-04:00,175874.46915245056,-6216.852056503296,0.039088315786953265
2020-04-28 09:30:00-04:00,190200.1452846527,-6216.852056503296,0.0814539836352508
2020-04-29 09:30:00-04:00,188849.78714179993,-6216.852056503296,-0.007099669355309035
2020-04-30 09:30:00-04:00,204901.05980491638,-6216.852056503296,0.08499492059826452
2020-05-01 09:30:00-04:00,180167.47656822205,-6216.852056503296,-0.12070988437171992
2020-05-02 09:30:00-04:00,180167.47656822205,-6216.852056503296,0.0
2020-05-04 09:30:00-04:00,166836.68221855164,-6216.852056503296,-0.07399112538839703
2020-05-05 09:30:00-04:00,188755.97754478455,-6216.852056503296,0.1313817503126753
2020-05-06 09:30:00-04:00,185475.11366844177,-6216.852056503296,-0.017381509815043383
2020-05-07 09:30:00-04:00,185650.38689231873,-6216.852056503296,0.0009449959102882932
2020-05-08 09:30:00-04:00,189738.4992313385,-6216.852056503296,0.022020489197208004
2020-05-09 09:30:00-04:00,189738.4992313385,-6216.852056503296,0.0
2020-05-11 09:30:00-04:00,188933.72278785706,-6216.852056503296,-0.0042415031569329464
2020-05-12 09:30:00-04:00,197941.87374305725,-6216.852056503296,0.047678894070779076
2020-05-13 09:30:00-04:00,196418.71439552307,-6216.852056503296,-0.0076949829701589145
2020-05-14 09:30:00-04:00,186339.1479434967,-6216.852056503296,-0.05131673162125183
2020-05-15 09:30:00-04:00,188894.21285820007,-6216.852056503296,0.013711906182366729
2020-05-16 09:30:00-04:00,188894.21285820007,-6216.852056503296,0.0
2020-05-18 09:30:00-04:00,198134.43697547913,-6216.852056503296,0.04891745478838749
2020-05-19 09:30:00-04:00,195021.4443912506,-6216.852056503296,-0.01571151704745688
2020-05-20 09:30:00-04:00,196337.2507686615,-6216.852056503296,0.006746983038291576
2020-05-21 09:30:00-04:00,195226.3535938263,-6216.852056503296,-0.005658107009678726
2020-05-22 09:30:00-04:00,196749.51294136047,-6216.852056503296,0.007802017091929958
2020-05-23 09:30:00-04:00,196749.51294136047,-6216.852056503296,0.0
2020-05-26 09:30:00-04:00,199793.37374305725,-6216.852056503296,0.015470741229250073
2020-05-27 09:30:00-04:00,196426.11632728577,-6216.852056503296,-0.01685369916272561
2020-05-28 09:30:00-04:00,194611.6542377472,-6216.852056503296,-0.009237377001922287
2020-05-29 09:30:00-04:00,193436.56931877136,-6216.852056503296,-0.0060381014876955685
2020-05-30 09:30:00-04:00,193436.56931877136,-6216.852056503296,0.0
2020-06-01 09:30:00-04:00,205594.7507686615,-6216.852056503296,0.06285358292233889
2020-06-02 09:30:00-04:00,214654.75762367249,-6216.852056503296,0.044067306296187825
2020-06-03 09:30:00-04:00,213030.37262153625,-6216.852056503296,-0.007567430697175914
2020-06-04 09:30:00-04:00,213464.8547153473,-6216.852056503296,0.0020395312108050234
2020-06-05 09:30:00-04:00,210492.58358955383,-6216.852056503296,-0.01392393670497627
2020-06-06 09:30:00-04:00,210492.58358955383,-6216.852056503296,0.0
2020-06-08 09:30:00-04:00,220653.61366844177,-6216.852056503296,0.048272627498844534
2020-06-09 09:30:00-04:00,225840.27721214294,-6216.852056503296,0.023505908004274767
2020-06-10 09:30:00-04:00,238645.26601600647,-6216.852056503296,0.056699314054751815
2020-06-11 09:30:00-04:00,238230.53182411194,-6216.852056503296,-0.0017378689249453183
2020-06-12 09:30:00-04:00,235712.49069404602,-6216.852056503296,-0.010569766649075052
2020-06-13 09:30:00-04:00,235712.49069404602,-6216.852056503296,0.0
2020-06-15 09:30:00-04:00,220354.90899467468,-6216.852056503296,-0.06515387306863352
2020-06-16 09:30:00-04:00,243575.17858314514,-6216.852056503296,0.10537668388876975
2020-06-17 09:30:00-04:00,237615.83246803284,-6216.852056503296,-0.024466146960364643
2020-06-18 09:30:00-04:00,241390.42214393616,-6216.852056503296,0.015885261670899542
2020-06-19 09:30:00-04:00,243804.77972602844,-6216.852056503296,0.010001878121960628
2020-06-20 09:30:00-04:00,243804.77972602844,-6216.852056503296,0.0
2020-06-22 09:30:00-04:00,240637.45922279358,-6216.852056503296,-0.012991215786639199
2020-06-23 09:30:00-04:00,240373.33456611633,-6216.852056503296,-0.0010976040784768104
2020-06-24 09:30:00-04:00,239195.77762794495,-6216.852056503296,-0.004898866757816256
2020-06-25 09:30:00-04:00,229360.6020565033,-6216.852056503296,-0.04111768054175147
2020-06-26 09:30:00-04:00,239361.16277503967,-6216.852056503296,0.043601911700914986
2020-06-27 09:30:00-04:00,239361.16277503967,-6216.852056503296,0.0
2020-06-29 09:30:00-04:00,232999.42843818665,-6216.852056503296,-0.02657797222865277
2020-06-30 09:30:00-04:00,242254.4422931671,-6216.852056503296,0.03972118694460991
2020-07-01 09:30:00-04:00,261139.73664283752,-6216.852056503296,0.0779564418753409
2020-07-02 09:30:00-04:00,295325.8410053253,-6216.852056503296,0.13091115431905465
2020-07-03 09:30:00-04:00,295325.8410053253,-6216.852056503296,0.0
2020-07-06 09:30:00-04:00,308955.3400287628,-6216.852056503296,0.046150716026206906
2020-07-07 09:30:00-04:00,340633.2913379669,-6216.852056503296,0.10253246086070233
2020-07-08 09:30:00-04:00,340630.8051929474,-6216.852056503296,-7.29859671011468e-06
2020-07-09 09:30:00-04:00,338653.41584968567,-6216.852056503296,-0.005805080788690353
2020-07-10 09:30:00-04:00,338409.010843277,-6216.852056503296,-0.0007216965634185835
2020-07-11 09:30:00-04:00,338409.010843277,-6216.852056503296,0.0
2020-07-13 09:30:00-04:00,403334.9422931671,-6216.852056503296,0.19185639084521444
2020-07-14 09:30:00-04:00,377907.66809272766,-6216.852056503296,-0.06304257710941752
2020-07-15 09:30:00-04:00,374698.42214393616,-6216.852056503296,-0.008492142974997896
2020-07-16 09:30:00-04:00,358444.7122974396,-6216.852056503296,-0.04337811126477842
2020-07-17 09:30:00-04:00,367403.5076236725,-6216.852056503296,0.02499352067104521
2020-07-18 09:30:00-04:00,367403.5076236725,-6216.852056503296,0.0
2020-07-20 09:30:00-04:00,368776.0856876373,-6216.852056503296,0.003735887207072519
2020-07-21 09:30:00-04:00,398627.2006855011,-6216.852056503296,0.08094645004488821
2020-07-22 09:30:00-04:00,388522.9422931671,-6216.852056503296,-0.025347639034561942
2020-07-23 09:30:00-04:00,408259.9390735626,-6216.852056503296,0.05080008059215868
2020-07-24 09:30:00-04:00,343348.8114871979,-6216.852056503296,-0.1589946045983921
2020-07-25 09:30:00-04:00,343348.8114871979,-6216.852056503296,0.0
2020-07-27 09:30:00-04:00,348036.8051929474,-6216.852056503296,0.013653735061565309
2020-07-28 09:30:00-04:00,365070.62779426575,-6216.852056503296,0.04894258982717359
2020-07-29 09:30:00-04:00,364330.010843277,-6216.852056503296,-0.0020286949828407508
2020-07-30 09:30:00-04:00,361120.7366428375,-6216.852056503296,-0.008808701191019841
2020-07-31 09:30:00-04:00,367786.1479434967,-6216.852056503296,0.01845757007095261
2020-08-01 09:30:00-04:00,367786.1479434967,-6216.852056503296,0.0
2020-08-03 09:30:00-04:00,351542.32617378235,-6216.852056503296,-0.04416648604234519
2020-08-04 09:30:00-04:00,362851.2913379669,-6216.852056503296,0.03216956913061453
2020-08-05 09:30:00-04:00,362352.62150001526,-6216.852056503296,-0.0013743091174152067
2020-08-06 09:30:00-04:00,361819.37164497375,-6216.852056503296,-0.001471632391768063
2020-08-07 09:30:00-04:00,363969.57631874084,-6216.852056503296,0.00594275719398718
2020-08-08 09:30:00-04:00,363969.57631874084,-6216.852056503296,0.0
2020-08-10 09:30:00-04:00,351246.07939338684,-6216.852056503296,-0.03495758369158741
2020-08-11 09:30:00-04:00,338409.010843277,-6216.852056503296,-0.03654722231285801
2020-08-12 09:30:00-04:00,356677.1479434967,-6216.852056503296,0.05398241924674996
2020-08-13 09:30:00-04:00,391485.3535938263,-6216.852056503296,0.09759023209371342
2020-08-14 09:30:00-04:00,404813.6900501251,-6216.852056503296,0.034045555814400164
2020-08-15 09:30:00-04:00,404813.6900501251,-6216.852056503296,0.0
2020-08-17 09:30:00-04:00,407778.5592441559,-6216.852056503296,0.007324033912152528
2020-08-18 09:30:00-04:00,462580.48439979553,-6216.852056503296,0.13439138452305732
2020-08-19 09:30:00-04:00,454189.490694046,-6216.852056503296,-0.018139532446201145
2020-08-20 09:30:00-04:00,453123.01923561096,-6216.852056503296,-0.002348076034972557
2020-08-21 09:30:00-04:00,498566.2469882965,-6216.852056503296,0.10028894102388652
2020-08-22 09:30:00-04:00,498566.2469882965,-6216.852056503296,0.0
2020-08-24 09:30:00-04:00,518690.7998752594,-6216.852056503296,0.04036485223083153
2020-08-25 09:30:00-04:00,481317.6553592682,-6216.852056503296,-0.07205283865643874
2020-08-26 09:30:00-04:00,502328.4624423981,-6216.852056503296,0.04365268310684933
2020-08-27 09:30:00-04:00,532066.0340671539,-6216.852056503296,0.059199455830488246
2020-08-28 09:30:00-04:00,560371.7556705475,-6216.852056503296,0.05319964025333923
2020-08-29 09:30:00-04:00,560371.7556705475,-6216.852056503296,0.0
2020-08-31 09:30:00-04:00,542580.1108646393,-6216.852056503296,-0.031749717265136757
2020-09-01 09:30:00-04:00,613591.3060245514,-6216.852056503296,0.13087688571324674
2020-09-02 09:30:00-04:00,585016.4592227936,-6216.852056503296,-0.04656983650386737
2020-09-03 09:30:00-04:00,496440.7060031891,-6216.852056503296,-0.15140728405706605
2020-09-04 09:30:00-04:00,490984.97376441956,-6216.852056503296,-0.010989695592638404
2020-09-05 09:30:00-04:00,490984.97376441956,-6216.852056503296,0.0
2020-09-08 09:30:00-04:00,433205.8051929474,-6216.852056503296,-0.11768011580573401
2020-09-09 09:30:00-04:00,433946.42214393616,-6216.852056503296,0.0017096191743295464
2020-09-10 09:30:00-04:00,470495.01406288147,-6216.852056503296,0.08422374296433865
2020-09-11 09:30:00-04:00,465224.41487312317,-6216.852056503296,-0.01120224238774592
2020-09-12 09:30:00-04:00,465224.41487312317,-6216.852056503296,0.0
2020-09-14 09:30:00-04:00,464002.41809272766,-6216.852056503296,-0.002626682395266755
2020-09-15 09:30:00-04:00,532643.7237644196,-6216.852056503296,0.14793307749093332
2020-09-16 09:30:00-04:00,536729.3640842438,-6216.852056503296,0.007670493685627777
2020-09-17 09:30:00-04:00,506772.1076450348,-6216.852056503296,-0.055814454069084585
2020-09-18 09:30:00-04:00,546690.4431247711,-6216.852056503296,0.07876979588564259
2020-09-19 09:30:00-04:00,546690.4431247711,-6216.852056503296,0.0
2020-09-21 09:30:00-04:00,553096.6173038483,-6216.852056503296,0.011718101641690959
2020-09-22 09:30:00-04:00,524052.7366428375,-6216.852056503296,-0.05251140533563459
2020-09-23 09:30:00-04:00,493885.62696266174,-6216.852056503296,-0.057565026515138396
2020-09-24 09:30:00-04:00,442833.62779426575,-6216.852056503296,-0.10336806009593713
2020-09-25 09:30:00-04:00,479456.26728248596,-6216.852056503296,0.08270067399947911
2020-09-26 09:30:00-04:00,479456.26728248596,-6216.852056503296,0.0
2020-09-28 09:30:00-04:00,517905.7430820465,-6216.852056503296,0.08019391636590467
2020-09-29 09:30:00-04:00,507265.83344459534,-6216.852056503296,-0.0205441043656579
2020-09-30 09:30:00-04:00,513832.47698402405,-6216.852056503296,0.01294517214935964
2020-10-01 09:30:00-04:00,537827.9011631012,-6216.852056503296,0.04669892475446469
2020-10-02 09:30:00-04:00,513918.87052345276,-6216.852056503296,-0.04445479787854634
2020-10-03 09:30:00-04:00,513918.87052345276,-6216.852056503296,0.0
2020-10-05 09:30:00-04:00,516338.17214393616,-6216.852056503296,0.004707555529181562
2020-10-06 09:30:00-04:00,516881.28182411194,-6216.852056503296,0.00105184878724085
2020-10-07 09:30:00-04:00,512042.67858314514,-6216.852056503296,-0.009361150057303314
2020-10-08 09:30:00-04:00,534964.2576236725,-6216.852056503296,0.04476497760685261
2020-10-09 09:30:00-04:00,524706.9318027496,-6216.852056503296,-0.01917385259808979
2020-10-10 09:30:00-04:00,524706.9318027496,-6216.852056503296,0.0
2020-10-12 09:30:00-04:00,539358.4624423981,-6216.852056503296,0.027923264877232956
2020-10-13 09:30:00-04:00,541024.8576450348,-6216.852056503296,0.0030895875724110677
2020-10-14 09:30:00-04:00,548961.5931034088,-6216.852056503296,0.014669816638224198
2020-10-15 09:30:00-04:00,549615.7882633209,-6216.852056503296,0.0011916956816846458
2020-10-16 09:30:00-04:00,554713.5721225739,-6216.852056503296,0.009275177256754086
2020-10-17 09:30:00-04:00,554713.5721225739,-6216.852056503296,0.0
2020-10-19 09:30:00-04:00,544592.0802249908,-6216.852056503296,-0.01824633902295525
2020-10-20 09:30:00-04:00,526706.5834445953,-6216.852056503296,-0.03284200676037441
2020-10-21 09:30:00-04:00,515535.82534217834,-6216.852056503296,-0.021208692758996173
2020-10-22 09:30:00-04:00,539259.7511844635,-6216.852056503296,0.046017996569954756
2020-10-23 09:30:00-04:00,514474.2979221344,-6216.852056503296,-0.04596199365498499
2020-10-24 09:30:00-04:00,514474.2979221344,-6216.852056503296,0.0
2020-10-26 09:30:00-04:00,501871.8028049469,-6216.852056503296,-0.02449586921657043
2020-10-27 09:30:00-04:00,516844.21566200256,-6216.852056503296,0.02983314219562705
2020-10-28 09:30:00-04:00,507858.27050209045,-6216.852056503296,-0.017386177280522386
2020-10-29 09:30:00-04:00,499810.4495639801,-6216.852056503296,-0.015846588321095867
2020-10-30 09:30:00-04:00,496033.37374305725,-6216.852056503296,-0.007557016513395909
2020-10-31 09:30:00-04:00,496033.37374305725,-6216.852056503296,0.0
2020-11-02 09:30:00-05:00,496033.37374305725,-6216.852056503296,0.0
2020-11-03 09:30:00-05:00,480110.4624423981,-6216.852056503296,-0.032100483845482475
2020-11-04 09:30:00-05:00,499526.52050209045,-6216.852056503296,0.0404408143095234
2020-11-05 09:30:00-05:00,525311.7430820465,-6216.852056503296,0.051619326545542465
2020-11-06 09:30:00-05:00,522448.0995426178,-6216.852056503296,-0.005451322147545179
2020-11-07 09:30:00-05:00,532075.9221439362,-6216.852056503296,0.01842828523971507
2020-11-09 09:30:00-05:00,532075.9221439362,-6216.852056503296,0.0
2020-11-10 09:30:00-05:00,536272.6479434967,-6216.852056503296,0.007887456704769313
2020-11-11 09:30:00-05:00,512314.23342323303,-6216.852056503296,-0.044675809240205755
2020-11-12 09:30:00-05:00,507821.260843277,-6216.852056503296,-0.008769954623228937
2020-11-13 09:30:00-05:00,506093.22054481506,-6216.852056503296,-0.0034028514197935733
2020-11-14 09:30:00-05:00,500908.9866428375,-6216.852056503296,-0.0102436343573159
2020-11-16 09:30:00-05:00,500908.9866428375,-6216.852056503296,0.0
2020-11-17 09:30:00-05:00,498539.06890296936,-6216.852056503296,-0.00473123422231192
2020-11-18 09:30:00-05:00,561786.3156833649,-6216.852056503296,0.1268651761226467
2020-11-19 09:30:00-05:00,547196.4866428375,-6216.852056503296,-0.025970424400210024
2020-11-20 09:30:00-05:00,601075.1479434967,-6216.852056503296,0.09846309802026654
2020-11-21 09:30:00-05:00,608468.8302249908,-6216.852056503296,0.012300761904382007
2020-11-23 09:30:00-05:00,608468.8302249908,-6216.852056503296,0.0
2020-11-24 09:30:00-05:00,615269.9624423981,-6216.852056503296,0.011177453765203405
2020-11-25 09:30:00-05:00,660816.8737430573,-6216.852056503296,0.07402752300771276
2020-11-26 09:30:00-05:00,672740.5382633209,-6216.852056503296,0.01804382574664687
2020-11-27 09:30:00-05:00,672740.5382633209,-6216.852056503296,0.0
2020-11-28 09:30:00-05:00,711128.3124637604,-6216.852056503296,0.057061782391674365
2020-11-30 09:30:00-05:00,711128.3124637604,-6216.852056503296,0.0
2020-12-01 09:30:00-05:00,737111.0140628815,-6216.852056503296,0.03653729030855479
2020-12-02 09:30:00-05:00,731408.4189243317,-6216.852056503296,-0.007736412873710408
2020-12-03 09:30:00-05:00,680615.5721225739,-6216.852056503296,-0.06944525861003603
2020-12-04 09:30:00-05:00,722064.525384903,-6216.852056503296,0.06089921382942509
2020-12-05 09:30:00-05:00,723286.4656620026,-6216.852056503296,0.0016922868166777683
2020-12-07 09:30:00-05:00,723286.4656620026,-6216.852056503296,0.0
2020-12-08 09:30:00-05:00,740456.0656833649,-6216.852056503296,0.02373831232366208
2020-12-09 09:30:00-05:00,765870.9656620026,-6216.852056503296,0.0343233058063781
2020-12-10 09:30:00-05:00,800654.5076236725,-6216.852056503296,0.04541697429619074
2020-12-11 09:30:00-05:00,702747.1785831451,-6216.852056503296,-0.12228411644257708
2020-12-12 09:30:00-05:00,752910.4656620026,-6216.852056503296,0.07138169829439223
2020-12-14 09:30:00-05:00,752910.4656620026,-6216.852056503296,0.0
2020-12-15 09:30:00-05:00,757835.4624423981,-6216.852056503296,0.0065412781532598885
2020-12-16 09:30:00-05:00,787805.0931034088,-6216.852056503296,0.039546355569615166
2020-12-17 09:30:00-05:00,769228.3915042877,-6216.852056503296,-0.02358032686224676
2020-12-18 09:30:00-05:00,769179.0076236725,-6216.852056503296,-6.419924324252424e-05
2020-12-19 09:30:00-05:00,819428.6882419586,-6216.852056503296,0.06532898079671878
2020-12-21 09:30:00-05:00,819428.6882419586,-6216.852056503296,0.0
2020-12-22 09:30:00-05:00,816145.3947238922,-6216.852056503296,-0.004006808115432858
2020-12-23 09:30:00-05:00,793631.1479434967,-6216.852056503296,-0.02758607342018049
2020-12-24 09:30:00-05:00,774128.6963443756,-6216.852056503296,-0.024573697302149755
2020-12-25 09:30:00-05:00,787447.1447238922,-6216.852056503296,0.017204436991432592
2020-12-28 09:30:00-05:00,787447.1447238922,-6216.852056503296,0.0
2020-12-29 09:30:00-05:00,826353.3366641998,-6216.852056503296,0.049408004335261824
2020-12-30 09:30:00-05:00,809677.4624423981,-6216.852056503296,-0.020180077313075806
2020-12-31 09:30:00-05:00,823255.1479434967,-6216.852056503296,0.01676925211693736
2021-01-01 09:30:00-05:00,857804.1447238922,-6216.852056503296,0.04196632947476786
2021-01-04 09:30:00-05:00,857804.1447238922,-6216.852056503296,0.0
2021-01-05 09:30:00-05:00,881836.6350650787,-6216.852056503296,0.02801629076870693
2021-01-06 09:30:00-05:00,887020.8124637604,-6216.852056503296,0.005878841037602278
2021-01-07 09:30:00-05:00,930012.6447238922,-6216.852056503296,0.04846767026888488
2021-01-08 09:30:00-05:00,953637.746301651,-6216.852056503296,0.025402989638676043
2021-01-09 09:30:00-05:00,1050372.518945694,-6216.852056503296,0.10143765074232314
2021-01-11 09:30:00-05:00,1050372.518945694,-6216.852056503296,0.0
2021-01-12 09:30:00-05:00,1042225.8737430573,-6216.852056503296,-0.007755958058398016
2021-01-13 09:30:00-05:00,1019514.1479434967,-6216.852056503296,-0.021791558213761775
2021-01-14 09:30:00-05:00,1046373.2156620026,-6216.852056503296,0.026344968113178657
2021-01-15 09:30:00-05:00,1034807.5560245514,-6216.852056503296,-0.01105309220872397
2021-01-16 09:30:00-05:00,1045435.1479434967,-6216.852056503296,0.010270114338721603
2021-01-19 09:30:00-05:00,1045435.1479434967,-6216.852056503296,0.0
2021-01-20 09:30:00-05:00,1027907.5995426178,-6216.852056503296,-0.016765792153973225
2021-01-21 09:30:00-05:00,1053754.5802249908,-6216.852056503296,0.02514523746480135
2021-01-22 09:30:00-05:00,1049138.1479434967,-6216.852056503296,-0.004380936859613382
2021-01-23 09:30:00-05:00,1023599.7882633209,-6216.852056503296,-0.02434222769445149
2021-01-25 09:30:00-05:00,1023599.7882633209,-6216.852056503296,0.0
2021-01-26 09:30:00-05:00,1049138.1479434967,-6216.852056503296,0.02494955545419275
2021-01-27 09:30:00-05:00,1094043.2383060455,-6216.852056503296,0.04280188500491677
